id	document_id	sentence_nr	content	code	title/text	curated/single	dataset	url
15683	M1459	6	Asphaltpflege.	non-arg	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/l137-moers-schwafheim-duesseldorfer-strasse-richtung-rumeln-kaldenhausen
15684	M1460	1	Hohe Wurzeln	premise	title	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/hohe-wurzeln
15685	M1460	2	Extrem hohe Wüzeln auf dem Radweg, Sturzgefahr besonders bei Dunkelheit.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/hohe-wurzeln
15686	M1461	1	Querung der römerstr.	non-arg	title	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/querung-der-roemerstr
15687	M1461	2	Eine querungshilfe für radfahrer würde helfen an diesem beliebten Radweg	mpos	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/querung-der-roemerstr
15688	M1462	1	Nervige bedarfsampel	premise	title	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/nervige-bedarfsampel
15689	M1462	2	Die ampelschaltung / Bedarfsschaltung zur querung der Xantener str.	non-arg	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/nervige-bedarfsampel
15690	M1462	3	Ist nervig und unsinnig.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/nervige-bedarfsampel
15691	M1462	4	Das führt immer wieder zu rotlichtfahrten.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/nervige-bedarfsampel
15692	M1462	5	Auch Fußgänger laufen ift bei rot	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/nervige-bedarfsampel
15693	M1463	1	Keine radwege in west - Ostrichtung	premise	title	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/keine-radwege-west-ostrichtung
15694	M1463	2	in der Innenstadt ist man zumindest in west - Ost-Richtung als Radfshrer allein gelassen oder msn verhält sich regelwidrig.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/keine-radwege-west-ostrichtung
15695	M1464	1	Radweg ist nicht benutzbar	premise	title	curated	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-ist-nicht-benutzbar
15696	M1464	2	Dieser Weg ist zwar als Radweg ausgeschildert, aber leider nur ein unbefestigter Pfad am Rande eines Feldes.	premise	text	curated	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-ist-nicht-benutzbar
15697	M1464	3	Je nach Jahreszeit ist der Weg zugewachsen oder versinkt im Schlamm.	premise	text	curated	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-ist-nicht-benutzbar
15698	M1464	4	Mein Vorschlag: Entweder wird die Ausweisung als Radwegs entfernt oder der Weg wird entsprechend des Minimalstandards für Radwege hergerichtet.	mpos	text	curated	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-ist-nicht-benutzbar
15699	M1465	1	Radweg gefährlich	premise	title	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-gefaehrlich
15700	M1465	2	Der Radweg der für beide Richtungen freigegeben ist ,ist viel zu schmal.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-gefaehrlich
15701	M1465	3	Ein Begegnen ist kaum möglich.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-gefaehrlich
15702	M1465	4	Der bauliche Zustand sehr schlecht.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-gefaehrlich
15703	M1466	1	Kein platz für radfahrer und fussgänger	premise	title	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/kein-platz-fuer-radfahrer-und-fussgaenger
15704	M1466	2	Vom bettenkamper meer bis zu alten b60 gibt es keine vernünftige regelung für Radfahrer und fussgänger.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/kein-platz-fuer-radfahrer-und-fussgaenger
15705	M1466	3	Kraftfahrzeuge dürfen hier mit 70 km/h fahren!	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/kein-platz-fuer-radfahrer-und-fussgaenger
15706	M1467	1	Breitervradweg, fussweg zu	premise	title	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/breitervradweg-fussweg-zu
15707	M1467	2	Der sehr breite Radweg geht zu Lasten der Fußgänger.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/breitervradweg-fussweg-zu
15708	M1467	3	Der Gehweg ist oft zugestellt.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/breitervradweg-fussweg-zu
15709	M1467	4	Schilder und andere Hindernisse zwingen Fußgänger auf den Radweg.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/breitervradweg-fussweg-zu
15710	M1468	1	Sturzgefahr durch Niveau-Unterschiede der Radwege	premise	title	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/sturzgefahr-durch-niveau-unterschiede-der-radwege
15711	M1468	2	An dieser Stelle besteht eine erhöhte Sturzgefahr, weil die einzelnen Radwegabschnitte nicht nahtlos ineinander übergehen.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/sturzgefahr-durch-niveau-unterschiede-der-radwege
15712	M1468	3	Dieser Weg wird von vielen Schüler auf dem Weg zur Schule benutzt.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/sturzgefahr-durch-niveau-unterschiede-der-radwege
15713	M1468	4	Im Winter ist dieser Teil wegen der kurzen Tageslichtzeit besonders gefährlich.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/sturzgefahr-durch-niveau-unterschiede-der-radwege
15714	M1469	1	Gefahrenstelle	premise	title	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/gefahrenstelle
15715	M1469	2	Es geht um den Kreuzungsbereich Hülsdonker Straße / L140.	non-arg	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/gefahrenstelle
15716	M1469	3	Als Fahrradfahrer, der aus Richtung Neukirchen Vluyn kommt und die Hülsdonker Straße queren möchte mußte ich diesen Versuch schon mehrfach abbrechen.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/gefahrenstelle
15717	M1469	4	Wenn ich nicht mitten auf der Straße gestoppt hätte, wäre ich von Autos die aus Richting Neukirchen kommen und in die Hülsdonker Straße abbiegen schon mehrfach angefahren worden.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/gefahrenstelle
15718	M1469	5	Die Autofahrer achten nur auf den entgegenkommenden Verkehr und nicht oder erst viel zu spät auf die querenden Fahrradfahrer.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/gefahrenstelle
15719	M1469	6	Ich wünsche mir das dieser Gefahrenpunkt entschärft wird.	mpos	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/gefahrenstelle
15720	M1469	7	Es könnten z.B. gut sichtbare Schilder aufgestellt werden die den abbiegenden Autofahrer vor den Fahrradfahrern warnt.	mpos	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/gefahrenstelle
15721	M1469	8	Vielleicht wäre es auch möglich eine Überquerung der Hülsdonker Straße nicht nur im direkten Kreuzungsbereich sonder auch auf der Hülsdonker Straße selbst zu ermöglichen .	mpos	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/gefahrenstelle
15722	M1469	9	Die Autos sind dann schon abgebogen und deren Fahrer könnten sich besser auf die querenden Fahrradfahrer konzentrieren.	mpos	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/gefahrenstelle
15723	M1470	1	Wohin sls Radfahrer	non-arg	title	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/wohin-sls-radfahrer
15724	M1470	2	Aus Richtung Norden ist die Verkehrsführung für Radfahrer nicht zu erkennen.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/wohin-sls-radfahrer
15725	M1470	3	Eine Ableitung vor der Kraftfahrstrasse wäre sinvvoll, z.B. Über den dort sehr breiten Fußweg.	mpos	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/wohin-sls-radfahrer
15726	M1471	1	Beschilderung	non-arg	title	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/beschilderung
15727	M1471	2	Autofahrer die vom Parkplatz- Real auf die Hülsdonker Straße fahren wollen halten regelmäßig erst direkt am Fahrbahnrand und blockieren so den Fahrradweg bzw. übersehen die Fahrradfahrer.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/beschilderung
15728	M1471	3	Vielleicht könnten Schilder den Autofahrer auf diese Situation hinweisen.	mpos	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/beschilderung
15729	M1472	1	Unbefahrbare Radwege	premise	title	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/unbefahrbare-radwege
15730	M1472	2	Beiderseits der Kampstraße sind die Radwege zwischen Ortsschild und Einmündung Repelener Straße/Kamper Straße in katastrophalem Zustand.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/unbefahrbare-radwege
15731	M1472	3	Längsrisse, die z.T. schon so breit sind, das Gras aus ihnen wächst, auf der Nordseite sogar eine größere Absackung, generell eine Menge Wurzelaufbrüche.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/unbefahrbare-radwege
15732	M1472	4	Eine echte Gefährdung für Radler.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/unbefahrbare-radwege
15733	M1473	1	Radwegzustand und -breite Rheinberger Straße Westseite	non-arg	title	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegzustand-und-breite-rheinberger-strasse-westseite
15734	M1473	2	Der an dieser Stelle für beide Richtungen vorgesehene Radweg zwischen Eicker Grund und Rathausallee ist hierfür (neben einem außerordentlich schlechten Belagzustand) schlichtweg zu schmal, an einer Stelle besonders, da hier mittlerweile nach Ansiedlung von Grasbewuchs in einer Längsnaht im Asphalt z.T. der Radweg noch schmaler wird.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegzustand-und-breite-rheinberger-strasse-westseite
15735	M1473	3	Verstärkt wird die Problematik in den Zeiten, in denen in deutlich zu großen Abständen der Grünbewuchs an den Rändern gemäht wird.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegzustand-und-breite-rheinberger-strasse-westseite
15736	M1473	4	Wenn man Pech hat, ist der Radweg da dann keinen Meter mehr breit.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegzustand-und-breite-rheinberger-strasse-westseite
15737	M1474	1	Radwegverbindung zwischen Rheinberger Straße und Am Anger betseht nur noch aus Schlaglöchern	premise	title	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegverbindung-zwischen-rheinberger-strasse-und-am-anger-betseht-nur
15738	M1474	2	Das von der Rheinberger Straße Fahrtrichtung Nord abknickende Radwegstück zur Straße Am Anger besteht eigentlich nur noch aus einer Aneinanderreihung von Schlaglöchern.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegverbindung-zwischen-rheinberger-strasse-und-am-anger-betseht-nur
15739	M1474	3	Hart an der Unbefahrbarkeitsgrenze, je nach Fahrradtyp auch jenseits davon.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegverbindung-zwischen-rheinberger-strasse-und-am-anger-betseht-nur
15740	M1475	1	Völlig unsinnige lange Rotphase	premise	title	curated	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/voellig-unsinnige-lange-rotphase
15741	M1475	2	Auf der Rheinberger Straße Fahrtrichtung Süden wird der Radwegverkehr durch die Verkehrsführung mit auf die Fußgängerampel geleitet.	premise	text	curated	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/voellig-unsinnige-lange-rotphase
15742	M1475	3	Diese schaltet oft viel zu früh auf rot, während die parallel in Fahrtichtung Süd fahrenden Autos noch bis manchmal zu einer halben Minute grün haben (und nein, es liegt auch nicht an der Linksabbiegerphase des Gegenverkehrs: Die beginnt nämlich erst _danach_!)	premise	text	curated	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/voellig-unsinnige-lange-rotphase
15743	M1475	4	In der zeit steht ein Radfahrer völlig unsinnig an der Fußgängerampel herum (übrigens: auch Fußgänger könnten in der Zeit die Kampstraße noch locker 4-5x überqueren...) .	premise	text	curated	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/voellig-unsinnige-lange-rotphase
15744	M1475	5	Also: Besser eine eigenständige Phase für Radler, angepasst an die Grünphase der Autos, oder aber die viel zu frühe Rotschaltung der Fußgängerampel aufheben.	mpos	text	curated	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/voellig-unsinnige-lange-rotphase
15745	M1475	6	Oder von der Verkehrsführung her es so regeln, dass die Radler, wie eigentlich in der StVO vorgesehen, ohne Missverständnisse die gleiche Grünphase nutzen können wie die Autofahrer...	mpos	text	curated	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/voellig-unsinnige-lange-rotphase
15746	M1476	1	Wurzeln zerstören Radweg	premise	title	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/wurzeln-zerstoeren-radweg-1
15747	M1476	2	Der Radweg leidet unter den Wurzeln der Bäume.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/wurzeln-zerstoeren-radweg-1
15748	M1479	1	Zugewachsen und zugeparkt	premise	title	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/zugewachsen-und-zugeparkt
15749	M1479	2	Der Radweg wuchert zu, auf der gesamten Länge der Steinbrückenstraße und Autos behindern das vorran kommen	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/zugewachsen-und-zugeparkt
15750	M1480	1	Gartengrenzenbewuchs wächst massiv in den Radweg	premise	title	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/gartengrenzenbewuchs-waechst-massiv-den-radweg
15751	M1480	2	Der an sich im Zustand ganz gute Radweg an der Römerstraße zwischen Verbandsstraße und Orsoyer Allee hat das Problem, dass der rückwärtige heckenartige die jeweilige Gartengrenze markierende Bewuchs der Anwohner von Roseggerstraße und Fortunastraße den Radweg massiv zuwuchert.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/gartengrenzenbewuchs-waechst-massiv-den-radweg
15752	M1480	3	Dieser wird dadurch für einen Zweirichtungsradweg deutlich zu schmal, und das Kollisionsrisiko für sich entgegenkommende Radler steigt erheblich.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/gartengrenzenbewuchs-waechst-massiv-den-radweg
15753	M1480	4	Hier sollte die Stadt die entsprechenden Grundstücksinhaber nach Sichtung einmal deutlich in die Pflicht nehmen, ihrer Verkehrssicherungspflicht nachzukommen.	mpos	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/gartengrenzenbewuchs-waechst-massiv-den-radweg
15754	M1481	1	Fehlender Radweg	premise	title	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/fehlender-radweg-1
15755	M1481	2	Fehlender Radweg	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/fehlender-radweg-1
15756	M1482	1	Fehlender Radweg	premise	title	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/fehlender-radweg
15757	M1482	2	Fehlender Radweg.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/fehlender-radweg
15758	M1482	3	Ein Kind würde dort bereits überfahren	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/fehlender-radweg
15759	M1483	1	Radwegzustand Kamper Straße FR Süd miserabel	premise	title	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegzustand-kamper-strasse-fr-sued-miserabel
15760	M1483	2	Zwischen Bertastraße und Kampstraße besteht der o.g. Radweg in Fahrtrichtung Süd aus einer Aneinanderreihung von schlechten Flickstellen und Wurzelaufbrüchen - es gibt bei der - alternativlosen - Befahrung einen Schlag nach dem anderen von unten.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegzustand-kamper-strasse-fr-sued-miserabel
15761	M1484	1	Schädigung auf den Fahrbahn, wenig Licht	premise	title	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/schaedigung-auf-den-fahrbahn-wenig-licht
15762	M1484	2	Auf dieser Strecke des Radwegs, gibt 2 Größe Problemen: auf der nördliche Ende der Strecke gibt es einen Gullideckel mit einem wachsenden Loch rund herum.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/schaedigung-auf-den-fahrbahn-wenig-licht
15763	M1484	3	Die ganze Strecke von Autobahn bis Schwafheim ist nachts fast unbeleuchtet wegen die Stellen die Straßenlampen auf der andere Straßenseite.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/schaedigung-auf-den-fahrbahn-wenig-licht
15764	M1485	1	Ausbau des Fahrradweges mit Beleuchtung	mpos	title	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/ausbau-des-fahrradweges-mit-beleuchtung
15765	M1485	2	Nachdem die Stadt Duisburg den Fahrradweg in Rumeln-Kaldenhausen erneuert hat (zwar nicht mit der besten Lösung) sollte der Fahrradweg an der L137 zwischen der Kreuzung An der Cölve und Ortseingang Rumeln-Kaldenhausen ebenfalls erneuert werden (dort gibt es sehr viele Schlaglöcher, der Fahrradweg ist nur einseitig und auf dieser Seite nicht beleuchtet).	mpos+premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/ausbau-des-fahrradweges-mit-beleuchtung
15766	M1485	3	Das ist eine hohe Gefahrenquelle gerade auch für Schüler, die morgens mit dem Fahrrad dort entlangfahren müssen.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/ausbau-des-fahrradweges-mit-beleuchtung
15767	M1486	1	Übergang von Fahrradweg zur Strasse zur kurz	premise	title	curated	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/uebergang-von-fahrradweg-zur-strasse-zur-kurz
15768	M1486	2	Hallo	non-arg	text	curated	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/uebergang-von-fahrradweg-zur-strasse-zur-kurz
15769	M1486	3	Was mich und auch viele Fahrradfahrer in Moers glaubig sehr aufstößt ,ist der Übergang vom Fahrradweg auf die Straße kurz hinter Kreuzung Hombergstr/Kleverstr Richtung Moerser Innenstadt .	premise	text	curated	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/uebergang-von-fahrradweg-zur-strasse-zur-kurz
15770	M1486	4	Wenn man von Homberg aus kommt und das Stück(ca 5 Meter) Fahrradweg noch benutzt,dann wieder auf die Strasse zurück fährt,wird man von Autofahrern entweder abgedrängt oder sogar an gehupt .	premise	text	curated	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/uebergang-von-fahrradweg-zur-strasse-zur-kurz
15771	M1486	5	Noch schlimmer ist es eigentlich wenn man von der Kleverstr kommen,rechts rum Richtung Moerser Innenstadt fährt.	premise	text	curated	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/uebergang-von-fahrradweg-zur-strasse-zur-kurz
15772	M1486	6	Da die Fahrrad Ampel ein paar Sekunden früher umschaltet als die für rechts Auto Abbieger ,treffen diese meist genau an dem Übergang zur Straße auf der Hombergstr zusammen.	premise	text	curated	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/uebergang-von-fahrradweg-zur-strasse-zur-kurz
15773	M1486	7	Dort sind viele Fahrradfahrer sehr verunsichert.	premise	text	curated	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/uebergang-von-fahrradweg-zur-strasse-zur-kurz
15774	M1486	8	Warum hat man auf kosten von Parkplätzen den Fahrradweg nicht bis zum Kreisverkehr durchgebaut,oder zu mindestens ein paar Meter weiter.	mpos	text	curated	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/uebergang-von-fahrradweg-zur-strasse-zur-kurz
15775	M1486	9	Ich finde dort müsste noch unbedingt was getan werden.	non-arg	text	curated	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/uebergang-von-fahrradweg-zur-strasse-zur-kurz
15776	M1486	10	An sonstens finde ich das Moers eigentlich sehr gute Fahrradwege hat.	premise	text	curated	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/uebergang-von-fahrradweg-zur-strasse-zur-kurz
15777	M1487	1	Hin & Her	non-arg	title	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/hin-her
15778	M1487	2	Ich würde mir wünschen, dass es erlaubt ist auf den Radwegen in beide Richtungen zu fahren.	mpos	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/hin-her
15779	M1487	3	Warum?	non-arg	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/hin-her
15780	M1487	4	Das möchte ich gar nicht lange beschreiben.	non-arg	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/hin-her
15781	M1487	5	Setzen Sie sich auf's Rad und fahren Sie beispielsweise von Vinn aus zum Rathaus!	non-arg	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/hin-her
15782	M1487	6	Niemand hat Lust ständig die Straßenseite zu wechseln, denn dann ist der 'Radvorteil' verspielt und man benötigt mehr Zeit als mit dem Auto.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/hin-her
15783	M1487	7	Die Radfahrer untereinander sind da übrigens sehr tolerant, lächeln sich zu und kommen problemlos aneinander vorbei.	premise	text	single	CD_M	https://www.raddialog.moers.de/dialoge/moerser-raddialog/hin-her
